     t          kpm          kmax         Hmax         ksec         Hsec          Hp           Hm           HHp         HHm          HH0         mu5rms      mu5rms_ts     mu5m_ts       EMag         HMag        xiMag        xiHel
5.05045e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.80050e-04  7.05978e-06  4.19717e-02  5.26628e-02
5.10029e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.78021e-04  7.05730e-06  4.21790e-02  5.28974e-02
5.15040e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.76018e-04  7.05479e-06  4.23957e-02  5.31381e-02
5.20054e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.74076e-04  7.05262e-06  4.26057e-02  5.33704e-02
5.25038e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.72149e-04  7.04830e-06  4.28127e-02  5.36050e-02
5.30042e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.70262e-04  7.04469e-06  4.30170e-02  5.38374e-02
5.35054e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.68434e-04  7.04263e-06  4.32356e-02  5.40701e-02
5.40047e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.66673e-04  7.03823e-06  4.34334e-02  5.42998e-02
5.45035e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.64916e-04  7.03325e-06  4.36399e-02  5.45333e-02
5.50049e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.63211e-04  7.03139e-06  4.38500e-02  5.47643e-02
5.55042e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.61516e-04  7.02829e-06  4.40569e-02  5.49958e-02
5.60042e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.59844e-04  7.02480e-06  4.42541e-02  5.52233e-02
5.65041e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.58250e-04  7.02160e-06  4.44607e-02  5.54567e-02
5.70044e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.56665e-04  7.01851e-06  4.46637e-02  5.56816e-02
5.75048e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.55077e-04  7.01472e-06  4.48674e-02  5.59112e-02
5.80048e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.53568e-04  7.01022e-06  4.50660e-02  5.61441e-02
5.85037e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.52054e-04  7.00886e-06  4.52658e-02  5.63636e-02
5.90050e+01  0.00000e+00  1.70000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.50590e-04  7.00475e-06  4.54653e-02  5.65950e-02
5.95047e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.49153e-04  7.00301e-06  4.56689e-02  5.68157e-02
6.00046e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.47782e-04  7.00320e-06  4.58674e-02  5.70463e-02
6.05047e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.46360e-04  6.99615e-06  4.60621e-02  5.72577e-02
6.10029e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.45019e-04  6.99367e-06  4.62680e-02  5.74819e-02
6.15045e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.43659e-04  6.99312e-06  4.64551e-02  5.77053e-02
6.20054e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.42350e-04  6.98781e-06  4.66530e-02  5.79295e-02
6.25037e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.41055e-04  6.98221e-06  4.68563e-02  5.81355e-02
6.30039e+01  0.00000e+00  1.60000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.39800e-04  6.98310e-06  4.70510e-02  5.83629e-02
6.35036e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.38560e-04  6.98076e-06  4.72447e-02  5.85759e-02
6.40040e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.37340e-04  6.97825e-06  4.74302e-02  5.87964e-02
6.45039e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.36114e-04  6.97098e-06  4.76266e-02  5.90098e-02
6.50033e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.34954e-04  6.97045e-06  4.78292e-02  5.92289e-02
6.55030e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.33799e-04  6.96865e-06  4.80214e-02  5.94409e-02
6.60040e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.32651e-04  6.96565e-06  4.82115e-02  5.96588e-02
6.65028e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.31533e-04  6.96206e-06  4.84052e-02  5.98704e-02
6.70037e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.30435e-04  6.95985e-06  4.85904e-02  6.00857e-02
6.75040e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.29367e-04  6.95673e-06  4.87904e-02  6.02891e-02
6.80043e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.28284e-04  6.95567e-06  4.89826e-02  6.05063e-02
6.85042e+01  0.00000e+00  1.50000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.27249e-04  6.95222e-06  4.91705e-02  6.07106e-02
6.90038e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.26194e-04  6.95038e-06  4.93565e-02  6.09251e-02
6.95047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.25176e-04  6.94590e-06  4.95447e-02  6.11327e-02
7.00028e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.24174e-04  6.94274e-06  4.97335e-02  6.13415e-02
7.05033e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.23211e-04  6.94418e-06  4.99284e-02  6.15555e-02
7.10035e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.22218e-04  6.93865e-06  5.01149e-02  6.17597e-02
7.15054e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.21293e-04  6.93639e-06  5.02949e-02  6.19699e-02
7.20049e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.20347e-04  6.93442e-06  5.04837e-02  6.21713e-02
7.25048e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.19439e-04  6.93010e-06  5.06665e-02  6.23779e-02
7.30048e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.18502e-04  6.92940e-06  5.08650e-02  6.25826e-02
7.35050e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.17631e-04  6.92694e-06  5.10490e-02  6.27827e-02
7.40044e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.16754e-04  6.92399e-06  5.12437e-02  6.29904e-02
7.45045e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.15890e-04  6.92076e-06  5.14156e-02  6.31882e-02
7.50052e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.15024e-04  6.92003e-06  5.15993e-02  6.34002e-02
7.55051e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.14203e-04  6.91598e-06  5.17897e-02  6.35953e-02
7.60043e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.13363e-04  6.91407e-06  5.19675e-02  6.37924e-02
7.65038e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.12523e-04  6.91343e-06  5.21510e-02  6.39853e-02
7.70041e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.11756e-04  6.91062e-06  5.23337e-02  6.41999e-02
7.75047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.10962e-04  6.90818e-06  5.25152e-02  6.43905e-02
7.80032e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.10192e-04  6.90562e-06  5.27012e-02  6.45975e-02
7.85035e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.09418e-04  6.90547e-06  5.28854e-02  6.47904e-02
7.90033e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.08677e-04  6.89831e-06  5.30708e-02  6.49785e-02
7.95040e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.07902e-04  6.89717e-06  5.32461e-02  6.51811e-02
8.00048e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.07187e-04  6.89627e-06  5.34290e-02  6.53714e-02
8.05037e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.06468e-04  6.89458e-06  5.36093e-02  6.55715e-02
8.10036e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.05726e-04  6.89364e-06  5.37910e-02  6.57670e-02
8.15037e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.05033e-04  6.88890e-06  5.39681e-02  6.59550e-02
8.20047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.04361e-04  6.88766e-06  5.41401e-02  6.61396e-02
8.25041e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.03643e-04  6.88431e-06  5.43259e-02  6.63391e-02
8.30047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.02986e-04  6.88407e-06  5.45042e-02  6.65372e-02
8.35033e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.02308e-04  6.88303e-06  5.46870e-02  6.67313e-02
8.40035e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.01650e-04  6.87884e-06  5.48575e-02  6.69110e-02
8.45043e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00988e-04  6.87554e-06  5.50361e-02  6.70927e-02
8.50054e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00357e-04  6.87357e-06  5.52165e-02  6.72884e-02
8.55052e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.97129e-05  6.87298e-06  5.53940e-02  6.74871e-02
8.60032e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.90810e-05  6.87141e-06  5.55671e-02  6.76731e-02
8.65051e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.84597e-05  6.87017e-06  5.57450e-02  6.78595e-02
8.70036e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.78698e-05  6.86664e-06  5.59280e-02  6.80409e-02
8.75049e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.72440e-05  6.86717e-06  5.60967e-02  6.82344e-02
8.80039e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.66781e-05  6.85998e-06  5.62750e-02  6.84190e-02
8.85053e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.60895e-05  6.86100e-06  5.64450e-02  6.86072e-02
8.90041e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.55192e-05  6.85702e-06  5.66149e-02  6.87924e-02
8.95030e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.49653e-05  6.85712e-06  5.68028e-02  6.89789e-02
9.00047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.43957e-05  6.85451e-06  5.69691e-02  6.91672e-02
9.05040e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.38237e-05  6.85285e-06  5.71426e-02  6.93475e-02
9.10031e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.32640e-05  6.84932e-06  5.73183e-02  6.95283e-02
9.15047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.27049e-05  6.84959e-06  5.74924e-02  6.97169e-02
9.20036e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.21890e-05  6.84825e-06  5.76690e-02  6.99015e-02
9.25049e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.16715e-05  6.84381e-06  5.78412e-02  7.00834e-02
9.30032e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.11254e-05  6.84161e-06  5.80059e-02  7.02622e-02
9.35047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.06081e-05  6.84091e-06  5.81845e-02  7.04322e-02
9.40035e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.00959e-05  6.83826e-06  5.83540e-02  7.06189e-02
9.45055e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.95802e-05  6.83410e-06  5.85298e-02  7.08053e-02
9.50047e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.90959e-05  6.83445e-06  5.86976e-02  7.09795e-02
9.55044e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.85997e-05  6.83242e-06  5.88645e-02  7.11605e-02
9.60041e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.81037e-05  6.83042e-06  5.90363e-02  7.13433e-02
9.65040e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.76506e-05  6.82880e-06  5.92128e-02  7.15251e-02
9.70039e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.71650e-05  6.82892e-06  5.93745e-02  7.16986e-02
9.75040e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.66890e-05  6.82760e-06  5.95431e-02  7.18691e-02
