#---it--------t-------dt-------urms------umax------orms------omax------oum-------abm-------jbm-------brms------bmax------jrms------jmax-----divu2m-----epsK------epsM-----rumax----rhom-----bmx-------bmy-------bmz----
     180      0.20 1.11E-03 7.863E-02 3.017E-01 2.008E+01 1.201E+02  1.47E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.408E-02 8.066E-04 0.000E+00 3.00E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     190      0.21 1.12E-03 7.833E-02 3.111E-01 2.005E+01 1.219E+02  1.48E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.249E-02 8.048E-04 0.000E+00 3.08E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     200      0.22 1.11E-03 7.804E-02 3.081E-01 2.003E+01 1.204E+02  1.49E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.118E-02 8.030E-04 0.000E+00 3.06E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     210      0.23 1.11E-03 7.775E-02 3.086E-01 2.001E+01 1.267E+02  1.50E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.007E-02 8.013E-04 0.000E+00 3.06E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     220      0.24 1.12E-03 7.746E-02 2.996E-01 1.999E+01 1.295E+02  1.50E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.909E-02 7.997E-04 0.000E+00 2.97E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     230      0.25 1.12E-03 7.717E-02 2.992E-01 1.997E+01 1.310E+02  1.50E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.823E-02 7.981E-04 0.000E+00 2.97E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     240      0.26 1.12E-03 7.688E-02 3.012E-01 1.995E+01 1.343E+02  1.50E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.746E-02 7.966E-04 0.000E+00 2.98E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     250      0.28 1.11E-03 7.659E-02 3.046E-01 1.993E+01 1.360E+02  1.49E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.675E-02 7.951E-04 0.000E+00 3.02E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     260      0.29 1.11E-03 7.630E-02 3.091E-01 1.992E+01 1.327E+02  1.48E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.611E-02 7.936E-04 0.000E+00 3.08E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     270      0.30 1.12E-03 7.601E-02 3.050E-01 1.990E+01 1.308E+02  1.48E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.552E-02 7.921E-04 0.000E+00 3.04E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     280      0.31 1.12E-03 7.573E-02 3.113E-01 1.988E+01 1.352E+02  1.47E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.495E-02 7.906E-04 0.000E+00 3.10E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     290      0.32 1.12E-03 7.544E-02 3.068E-01 1.986E+01 1.427E+02  1.47E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.442E-02 7.891E-04 0.000E+00 3.05E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     300      0.33 1.12E-03 7.515E-02 2.981E-01 1.984E+01 1.478E+02  1.46E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.393E-02 7.876E-04 0.000E+00 2.97E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     310      0.34 1.12E-03 7.486E-02 2.934E-01 1.982E+01 1.479E+02  1.46E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.345E-02 7.861E-04 0.000E+00 2.93E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     320      0.35 1.12E-03 7.457E-02 2.893E-01 1.980E+01 1.465E+02  1.46E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.300E-02 7.845E-04 0.000E+00 2.88E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     330      0.36 1.12E-03 7.428E-02 2.909E-01 1.978E+01 1.468E+02  1.45E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.256E-02 7.830E-04 0.000E+00 2.88E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     340      0.38 1.12E-03 7.399E-02 2.871E-01 1.976E+01 1.415E+02  1.45E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.215E-02 7.815E-04 0.000E+00 2.84E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     350      0.39 1.12E-03 7.370E-02 2.938E-01 1.974E+01 1.459E+02  1.45E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.175E-02 7.799E-04 0.000E+00 2.92E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     360      0.40 1.12E-03 7.341E-02 2.983E-01 1.972E+01 1.482E+02  1.44E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.137E-02 7.783E-04 0.000E+00 2.95E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     370      0.41 1.12E-03 7.313E-02 3.060E-01 1.970E+01 1.491E+02  1.44E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.099E-02 7.767E-04 0.000E+00 3.03E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     380      0.42 1.13E-03 7.284E-02 3.104E-01 1.968E+01 1.498E+02  1.43E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.063E-02 7.750E-04 0.000E+00 3.07E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     390      0.43 1.13E-03 7.255E-02 3.053E-01 1.966E+01 1.547E+02  1.42E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.028E-02 7.734E-04 0.000E+00 3.01E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     400      0.44 1.12E-03 7.226E-02 3.047E-01 1.964E+01 1.621E+02  1.40E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.994E-02 7.716E-04 0.000E+00 3.01E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     410      0.45 1.12E-03 7.197E-02 2.949E-01 1.962E+01 1.640E+02  1.39E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.962E-02 7.699E-04 0.000E+00 2.91E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     420      0.47 1.12E-03 7.168E-02 2.913E-01 1.959E+01 1.603E+02  1.38E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.931E-02 7.682E-04 0.000E+00 2.90E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     430      0.48 1.11E-03 7.139E-02 3.170E-01 1.957E+01 1.542E+02  1.36E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.901E-02 7.664E-04 0.000E+00 3.15E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     440      0.49 1.12E-03 7.110E-02 3.170E-01 1.955E+01 1.597E+02  1.35E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.872E-02 7.645E-04 0.000E+00 3.14E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     450      0.50 1.11E-03 7.081E-02 3.217E-01 1.952E+01 1.643E+02  1.34E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.843E-02 7.627E-04 0.000E+00 3.19E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     460      0.51 1.11E-03 7.053E-02 3.231E-01 1.950E+01 1.641E+02  1.33E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.816E-02 7.608E-04 0.000E+00 3.21E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     470      0.52 1.12E-03 7.024E-02 2.940E-01 1.948E+01 1.610E+02  1.32E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.789E-02 7.588E-04 0.000E+00 2.93E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     480      0.53 1.11E-03 6.995E-02 2.897E-01 1.945E+01 1.611E+02  1.31E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.763E-02 7.568E-04 0.000E+00 2.87E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     490      0.54 1.11E-03 6.967E-02 2.884E-01 1.942E+01 1.621E+02  1.29E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.737E-02 7.548E-04 0.000E+00 2.86E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     500      0.55 1.12E-03 6.938E-02 2.889E-01 1.940E+01 1.605E+02  1.28E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.712E-02 7.527E-04 0.000E+00 2.86E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     510      0.57 1.12E-03 6.909E-02 2.853E-01 1.937E+01 1.604E+02  1.26E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.687E-02 7.506E-04 0.000E+00 2.84E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     520      0.58 1.12E-03 6.880E-02 2.903E-01 1.934E+01 1.544E+02  1.25E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.663E-02 7.484E-04 0.000E+00 2.89E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     530      0.59 1.12E-03 6.851E-02 2.955E-01 1.931E+01 1.615E+02  1.22E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.639E-02 7.462E-04 0.000E+00 2.94E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     540      0.60 1.11E-03 6.822E-02 2.933E-01 1.928E+01 1.650E+02  1.20E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.616E-02 7.439E-04 0.000E+00 2.92E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     550      0.61 1.11E-03 6.793E-02 2.995E-01 1.925E+01 1.640E+02  1.18E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.593E-02 7.416E-04 0.000E+00 2.98E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     560      0.62 1.11E-03 6.765E-02 3.016E-01 1.922E+01 1.669E+02  1.15E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.572E-02 7.393E-04 0.000E+00 3.00E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     570      0.63 1.12E-03 6.736E-02 2.978E-01 1.919E+01 1.674E+02  1.13E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.550E-02 7.369E-04 0.000E+00 2.97E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     580      0.64 1.11E-03 6.707E-02 3.072E-01 1.916E+01 1.626E+02  1.10E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.529E-02 7.344E-04 0.000E+00 3.05E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     590      0.66 1.11E-03 6.678E-02 2.953E-01 1.913E+01 1.557E+02  1.08E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.508E-02 7.319E-04 0.000E+00 2.94E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     600      0.67 1.11E-03 6.650E-02 3.038E-01 1.909E+01 1.519E+02  1.06E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.488E-02 7.294E-04 0.000E+00 3.02E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     610      0.68 1.12E-03 6.621E-02 2.894E-01 1.906E+01 1.491E+02  1.03E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.468E-02 7.268E-04 0.000E+00 2.87E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     620      0.69 1.13E-03 6.592E-02 2.942E-01 1.903E+01 1.582E+02  1.01E-04  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.448E-02 7.241E-04 0.000E+00 2.91E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     630      0.70 1.13E-03 6.563E-02 3.029E-01 1.899E+01 1.643E+02  9.87E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.428E-02 7.214E-04 0.000E+00 2.99E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     640      0.71 1.13E-03 6.534E-02 3.001E-01 1.895E+01 1.655E+02  9.64E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.408E-02 7.186E-04 0.000E+00 2.96E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     650      0.72 1.13E-03 6.505E-02 2.963E-01 1.892E+01 1.616E+02  9.40E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.389E-02 7.158E-04 0.000E+00 2.93E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     660      0.73 1.14E-03 6.476E-02 2.933E-01 1.888E+01 1.543E+02  9.17E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.370E-02 7.129E-04 0.000E+00 2.92E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     670      0.75 1.14E-03 6.446E-02 2.891E-01 1.884E+01 1.568E+02  8.94E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.351E-02 7.099E-04 0.000E+00 2.88E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     680      0.76 1.13E-03 6.417E-02 2.835E-01 1.880E+01 1.583E+02  8.72E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.333E-02 7.070E-04 0.000E+00 2.82E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     690      0.77 1.10E-03 6.389E-02 2.956E-01 1.876E+01 1.551E+02  8.50E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.315E-02 7.040E-04 0.000E+00 2.95E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     700      0.78 1.10E-03 6.361E-02 2.924E-01 1.872E+01 1.474E+02  8.29E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.300E-02 7.010E-04 0.000E+00 2.92E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     710      0.79 1.11E-03 6.333E-02 3.005E-01 1.868E+01 1.474E+02  8.09E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.282E-02 6.979E-04 0.000E+00 2.99E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     720      0.80 1.11E-03 6.304E-02 2.988E-01 1.864E+01 1.651E+02  7.88E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.267E-02 6.948E-04 0.000E+00 2.98E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     730      0.81 1.12E-03 6.276E-02 2.850E-01 1.859E+01 1.777E+02  7.66E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.250E-02 6.916E-04 0.000E+00 2.85E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     740      0.82 1.13E-03 6.247E-02 2.840E-01 1.855E+01 1.799E+02  7.45E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.234E-02 6.884E-04 0.000E+00 2.82E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     750      0.83 1.13E-03 6.219E-02 2.814E-01 1.851E+01 1.713E+02  7.24E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.218E-02 6.851E-04 0.000E+00 2.82E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     760      0.85 1.14E-03 6.190E-02 2.807E-01 1.846E+01 1.549E+02  7.04E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.201E-02 6.818E-04 0.000E+00 2.81E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     770      0.86 1.14E-03 6.161E-02 2.738E-01 1.841E+01 1.518E+02  6.83E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.185E-02 6.784E-04 0.000E+00 2.72E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     780      0.87 1.14E-03 6.132E-02 2.755E-01 1.837E+01 1.484E+02  6.63E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.169E-02 6.749E-04 0.000E+00 2.75E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     790      0.88 1.14E-03 6.104E-02 2.749E-01 1.832E+01 1.421E+02  6.44E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.154E-02 6.714E-04 0.000E+00 2.74E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     800      0.89 1.14E-03 6.075E-02 2.815E-01 1.827E+01 1.397E+02  6.25E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.138E-02 6.679E-04 0.000E+00 2.80E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     810      0.90 1.14E-03 6.047E-02 2.861E-01 1.822E+01 1.401E+02  6.06E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.123E-02 6.643E-04 0.000E+00 2.83E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     820      0.91 1.14E-03 6.018E-02 2.873E-01 1.817E+01 1.394E+02  5.87E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.109E-02 6.607E-04 0.000E+00 2.86E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     830      0.93 1.13E-03 5.990E-02 2.908E-01 1.812E+01 1.449E+02  5.69E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.094E-02 6.571E-04 0.000E+00 2.89E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     840      0.94 1.13E-03 5.962E-02 2.904E-01 1.807E+01 1.442E+02  5.53E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.080E-02 6.535E-04 0.000E+00 2.89E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     850      0.95 1.13E-03 5.934E-02 2.821E-01 1.802E+01 1.383E+02  5.37E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.066E-02 6.498E-04 0.000E+00 2.80E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     860      0.96 1.13E-03 5.906E-02 2.803E-01 1.797E+01 1.365E+02  5.21E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.053E-02 6.461E-04 0.000E+00 2.78E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     870      0.97 1.14E-03 5.878E-02 2.736E-01 1.792E+01 1.391E+02  5.06E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.039E-02 6.424E-04 0.000E+00 2.73E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     880      0.98 1.14E-03 5.850E-02 2.689E-01 1.787E+01 1.437E+02  4.91E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.025E-02 6.386E-04 0.000E+00 2.68E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     890      0.99 1.14E-03 5.822E-02 2.654E-01 1.781E+01 1.536E+02  4.75E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.012E-02 6.347E-04 0.000E+00 2.64E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     900      1.01 1.15E-03 5.794E-02 2.904E-01 1.776E+01 1.570E+02  4.59E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.998E-02 6.309E-04 0.000E+00 2.91E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     910      1.02 1.15E-03 5.766E-02 3.184E-01 1.770E+01 1.566E+02  4.43E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.985E-02 6.270E-04 0.000E+00 3.17E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     920      1.03 1.14E-03 5.739E-02 3.145E-01 1.765E+01 1.574E+02  4.27E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.972E-02 6.230E-04 0.000E+00 3.11E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     930      1.04 1.13E-03 5.711E-02 3.161E-01 1.759E+01 1.508E+02  4.11E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.959E-02 6.191E-04 0.000E+00 3.16E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
     940      1.05 1.13E-03 5.684E-02 3.150E-01 1.754E+01 1.586E+02  3.96E-05  0.00E+00  0.00E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.947E-02 6.152E-04 0.000E+00 3.14E-01  1.0000 0.000E+00 0.000E+00 0.000E+00
