#---it--------t-------dt-------urms------umax------orms------omax------oum-------abm-------jbm-------brms------bmax------jrms------jmax-----divu2m-----epsK------epsM-----rumax----rhom-----bmx-------bmy-------bmz----
     150      0.81 1.99E-03 6.084E-02 5.066E-01 1.487E+01 1.076E+02  3.17E-02  4.05E-04  1.14E+00 1.892E-01 8.715E-01 3.384E+01 3.846E+02 5.045E+00 1.131E-03 5.727E-03 5.34E-01  0.9921 2.044E-03 2.027E-03 1.893E-03
     160      0.83 2.05E-03 5.998E-02 5.303E-01 1.459E+01 1.099E+02  3.10E-02  4.04E-04  1.12E+00 1.879E-01 8.435E-01 3.334E+01 3.792E+02 4.853E+00 1.089E-03 5.559E-03 5.31E-01  0.9921 2.041E-03 2.022E-03 1.890E-03
     170      0.85 1.97E-03 5.916E-02 4.828E-01 1.432E+01 1.093E+02  3.03E-02  4.04E-04  1.11E+00 1.867E-01 8.449E-01 3.287E+01 3.331E+02 4.677E+00 1.050E-03 5.401E-03 4.83E-01  0.9921 2.038E-03 2.017E-03 1.888E-03
     180      0.87 2.05E-03 5.839E-02 4.455E-01 1.407E+01 1.152E+02  2.96E-02  4.04E-04  1.10E+00 1.855E-01 8.321E-01 3.241E+01 3.239E+02 4.514E+00 1.013E-03 5.253E-03 4.39E-01  0.9920 2.035E-03 2.012E-03 1.885E-03
     190      0.89 2.02E-03 5.764E-02 4.383E-01 1.383E+01 1.119E+02  2.90E-02  4.04E-04  1.08E+00 1.843E-01 8.035E-01 3.197E+01 3.064E+02 4.353E+00 9.780E-04 5.110E-03 4.55E-01  0.9920 2.032E-03 2.007E-03 1.882E-03
     200      0.91 2.04E-03 5.692E-02 4.527E-01 1.359E+01 1.123E+02  2.84E-02  4.04E-04  1.07E+00 1.831E-01 8.158E-01 3.154E+01 3.037E+02 4.202E+00 9.452E-04 4.973E-03 4.50E-01  0.9920 2.030E-03 2.002E-03 1.880E-03
     210      0.93 2.07E-03 5.622E-02 4.630E-01 1.337E+01 1.182E+02  2.79E-02  4.03E-04  1.05E+00 1.820E-01 8.126E-01 3.112E+01 3.074E+02 4.055E+00 9.139E-04 4.842E-03 4.74E-01  0.9920 2.027E-03 1.997E-03 1.877E-03
     220      0.95 2.06E-03 5.555E-02 4.116E-01 1.315E+01 1.264E+02  2.74E-02  4.03E-04  1.04E+00 1.809E-01 8.291E-01 3.071E+01 3.185E+02 3.916E+00 8.844E-04 4.717E-03 4.13E-01  0.9919 2.023E-03 1.992E-03 1.875E-03
     230      0.97 2.02E-03 5.492E-02 4.472E-01 1.295E+01 1.143E+02  2.69E-02  4.03E-04  1.03E+00 1.798E-01 7.987E-01 3.033E+01 3.094E+02 3.789E+00 8.571E-04 4.599E-03 4.48E-01  0.9919 2.021E-03 1.987E-03 1.873E-03
     240      0.99 2.09E-03 5.432E-02 4.251E-01 1.275E+01 1.181E+02  2.65E-02  4.03E-04  1.02E+00 1.787E-01 7.671E-01 2.996E+01 3.314E+02 3.671E+00 8.314E-04 4.487E-03 4.24E-01  0.9919 2.018E-03 1.981E-03 1.871E-03
