     t         kpm        kmax       Hmax       ksec       Hsec        Hp         Hm         HHp       HHm        HH0      mu5rms    mu5rms_ts  mu5m_ts      EMag       HMag      xiMag      xiHel
4.75045e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.09317e-05 -4.65120e-10  1.51435e-02  1.48027e-02
4.80032e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.00051e-05 -4.32053e-10  1.51825e-02  1.41811e-02
4.85051e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.91103e-05 -3.73458e-10  1.52204e-02  1.28692e-02
4.90042e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.82396e-05 -3.55908e-10  1.52590e-02  1.29547e-02
4.95034e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.73955e-05 -3.85264e-10  1.52983e-02  1.44766e-02
5.00056e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.65656e-05 -4.68345e-10  1.53371e-02  1.65135e-02
5.05048e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.57705e-05 -4.13588e-10  1.53749e-02  1.64678e-02
5.10040e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.49972e-05 -4.17797e-10  1.54138e-02  1.66442e-02
5.15036e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.42470e-05 -4.07300e-10  1.54520e-02  1.69000e-02
5.20032e+01  0.00000e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.35040e-05 -4.54298e-10  1.54881e-02  1.80956e-02
5.25030e+01  4.83967e+00  3.20000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.27957e-05 -4.39929e-10  1.55277e-02  1.87206e-02
5.30056e+01  4.01098e+00  2.10000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.20989e-05 -3.87719e-10  1.55662e-02  1.81027e-02
5.35055e+01  4.94681e-01  3.20000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.14236e-05 -3.78513e-10  1.56039e-02  1.76548e-02
5.40055e+01 -5.74737e+00  2.90000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.07645e-05 -3.54052e-10  1.56449e-02  1.78539e-02
5.45054e+01  6.87209e+00  3.20000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.01254e-05 -3.17854e-10  1.56829e-02  1.73400e-02
5.50054e+01  3.92887e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.94971e-05 -3.52462e-10  1.57237e-02  1.86332e-02
5.55055e+01  3.37413e+00  3.20000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.88914e-05 -3.40772e-10  1.57636e-02  1.91449e-02
5.60055e+01  3.10901e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.82992e-05 -3.11351e-10  1.58026e-02  1.91635e-02
5.65055e+01  4.91819e+01  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.77272e-05 -3.63122e-10  1.58434e-02  2.22964e-02
5.70056e+01  1.35000e+01  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.71591e-05 -3.89883e-10  1.58840e-02  2.49901e-02
5.75029e+01  7.71053e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.66171e-05 -4.28029e-10  1.59270e-02  2.81366e-02
5.80031e+01  4.84375e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.60826e-05 -4.74757e-10  1.59668e-02  3.03273e-02
5.85035e+01  3.23923e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.55662e-05 -5.08118e-10  1.60078e-02  3.44618e-02
5.90039e+01  2.42973e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.50573e-05 -5.01684e-10  1.60500e-02  3.85250e-02
5.95043e+01  2.04721e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.45625e-05 -5.61163e-10  1.60939e-02  4.38895e-02
6.00047e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.40844e-05 -6.02350e-10  1.61375e-02  4.70239e-02
6.05050e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.36157e-05 -6.56018e-10  1.61791e-02  5.16078e-02
6.10053e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.31627e-05 -6.81442e-10  1.62247e-02  5.37385e-02
6.15055e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.27141e-05 -6.85627e-10  1.62666e-02  5.28879e-02
6.20030e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.22823e-05 -6.37310e-10  1.63103e-02  5.32638e-02
6.25034e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.18550e-05 -6.34651e-10  1.63553e-02  5.51679e-02
6.30037e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.14487e-05 -6.02112e-10  1.64047e-02  5.20026e-02
6.35042e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.10430e-05 -5.76514e-10  1.64526e-02  5.17674e-02
6.40047e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.06499e-05 -5.73114e-10  1.65022e-02  5.11247e-02
6.45052e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.02619e-05 -5.43198e-10  1.65491e-02  5.12009e-02
6.50029e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.98921e-05 -4.93184e-10  1.65946e-02  5.03340e-02
6.55033e+01  0.00000e+00  4.70000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.95254e-05 -4.63074e-10  1.66409e-02  5.16672e-02
6.60039e+01  0.00000e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.91681e-05 -4.51897e-10  1.66910e-02  4.91789e-02
6.65044e+01  0.00000e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.88115e-05 -4.34721e-10  1.67354e-02  4.87148e-02
6.70049e+01  2.95311e+00  5.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.84750e-05 -4.53161e-10  1.67801e-02  4.69691e-02
6.75054e+01  2.89249e+00  5.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.81413e-05 -4.25095e-10  1.68281e-02  5.00543e-02
6.80031e+01  2.85080e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.78154e-05 -3.91845e-10  1.68711e-02  5.05144e-02
6.85035e+01  2.82867e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.74986e-05 -4.40338e-10  1.69128e-02  4.88784e-02
6.90040e+01  2.77700e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.71862e-05 -4.85002e-10  1.69570e-02  5.12718e-02
6.95044e+01  2.64575e+00  5.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.68801e-05 -5.02254e-10  1.70008e-02  5.47890e-02
7.00049e+01  2.50542e+00  5.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.65918e-05 -5.04102e-10  1.70448e-02  5.44006e-02
7.05054e+01  2.43750e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.63003e-05 -5.40714e-10  1.70893e-02  6.11861e-02
7.10030e+01  6.54612e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.60152e-05 -5.52156e-10  1.71314e-02  6.08949e-02
7.15034e+01  6.39478e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.57400e-05 -5.55224e-10  1.71788e-02  6.84752e-02
7.20039e+01  6.95292e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.54679e-05 -6.09344e-10  1.72264e-02  7.04926e-02
7.25044e+01  6.63053e+00  5.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.52009e-05 -6.43094e-10  1.72720e-02  7.11462e-02
7.30050e+01  4.70526e+01  2.90000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.49403e-05 -6.08065e-10  1.73206e-02  7.03093e-02
7.35029e+01 -5.60378e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.46934e-05 -6.19696e-10  1.73716e-02  7.32850e-02
7.40035e+01 -4.94118e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.44414e-05 -6.27537e-10  1.74195e-02  7.02655e-02
7.45041e+01  0.00000e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.41971e-05 -6.21586e-10  1.74700e-02  7.12725e-02
7.50048e+01  0.00000e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.39641e-05 -6.08024e-10  1.75239e-02  7.20547e-02
7.55055e+01  0.00000e+00  2.30000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.37338e-05 -5.97368e-10  1.75776e-02  7.05200e-02
7.60035e+01  0.00000e+00  3.50000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.35089e-05 -4.82642e-10  1.76297e-02  7.01732e-02
7.65043e+01  0.00000e+00  3.50000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.32852e-05 -4.36294e-10  1.76773e-02  6.40618e-02
7.70052e+01  0.00000e+00  3.50000e+01  0.00000e+00  3.60000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.30677e-05 -3.89799e-10  1.77322e-02  5.91819e-02
7.75032e+01  0.00000e+00  2.30000e+01  0.00000e+00  1.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.28589e-05 -3.36025e-10  1.77913e-02  5.70863e-02
7.80041e+01  0.00000e+00  2.30000e+01  0.00000e+00  1.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.26486e-05 -2.85174e-10  1.78467e-02  5.41231e-02
7.85051e+01  0.00000e+00  2.30000e+01  0.00000e+00  1.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.24456e-05 -2.73234e-10  1.79030e-02  5.41270e-02
7.90034e+01  0.00000e+00  2.30000e+01  0.00000e+00  4.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.22507e-05 -2.26684e-10  1.79618e-02  5.24685e-02
7.95044e+01  0.00000e+00  2.30000e+01  0.00000e+00  4.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.20560e-05 -2.48707e-10  1.80229e-02  4.90801e-02
8.00055e+01  0.00000e+00  3.20000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.18665e-05 -1.96604e-10  1.80855e-02  4.78981e-02
8.05038e+01  0.00000e+00  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.16799e-05 -1.92141e-10  1.81445e-02  4.66127e-02
8.10048e+01  0.00000e+00  2.30000e+01  0.00000e+00  4.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.14996e-05 -2.18390e-10  1.82073e-02  5.05496e-02
8.15031e+01  0.00000e+00  2.30000e+01  0.00000e+00  4.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.13212e-05 -2.10348e-10  1.82664e-02  4.90958e-02
8.20042e+01  0.00000e+00  2.30000e+01  0.00000e+00  4.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.11456e-05 -2.35138e-10  1.83273e-02  5.45123e-02
8.25055e+01  0.00000e+00  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.09744e-05 -2.31941e-10  1.83892e-02  5.68087e-02
8.30039e+01  2.17598e+00  3.20000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.08049e-05 -2.29805e-10  1.84485e-02  6.25776e-02
8.35052e+01  3.31848e+00  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.06443e-05 -2.38525e-10  1.85138e-02  5.89336e-02
8.40037e+01  3.29147e+00  3.20000e+01  0.00000e+00  4.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.04820e-05 -1.97401e-10  1.85762e-02  5.86513e-02
8.45051e+01  4.21990e+00  2.30000e+01  0.00000e+00  4.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.03229e-05 -1.69094e-10  1.86422e-02  5.51796e-02
8.50036e+01  5.57143e+00  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.01698e-05 -1.55740e-10  1.87071e-02  5.27805e-02
8.55049e+01  7.33333e+00  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00215e-05 -8.77835e-11  1.87756e-02  6.00846e-02
8.60035e+01  1.24407e+01  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.87270e-06 -9.69437e-11  1.88419e-02  4.95556e-02
8.65050e+01 -3.39000e+02  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.72603e-06 -9.07726e-11  1.89143e-02  4.25569e-02
8.70035e+01 -9.54688e+00  2.60000e+01  0.00000e+00  4.50000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.58785e-06 -1.11458e-10  1.89844e-02  5.42112e-02
8.75049e+01 -6.09677e+00  2.30000e+01  0.00000e+00  4.50000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.44495e-06 -6.36079e-11  1.90540e-02  6.93650e-02
8.80034e+01 -1.06071e+01  2.30000e+01  0.00000e+00  1.00000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.31001e-06 -1.02313e-10  1.91266e-02  6.68849e-02
8.85048e+01  7.21109e+01  2.30000e+01  0.00000e+00  4.50000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.17515e-06 -1.23789e-10  1.91990e-02  1.17558e-01
8.90034e+01  1.17627e+01  2.30000e+01  0.00000e+00  2.70000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.04595e-06 -1.75228e-10  1.92718e-02  9.26613e-02
8.95048e+01  8.18391e+00  2.60000e+01  0.00000e+00  4.50000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.91661e-06 -2.20039e-10  1.93479e-02  9.20770e-02
9.00034e+01  5.32143e+00  2.30000e+01  0.00000e+00  4.50000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.79116e-06 -2.39072e-10  1.94236e-02  1.10690e-01
9.05048e+01  3.28516e+00  2.30000e+01  0.00000e+00  6.00000e+00 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.66844e-06 -2.14639e-10  1.94998e-02  2.87383e-01
9.10033e+01  2.45119e+00  2.30000e+01  0.00000e+00  4.50000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.54583e-06 -3.01017e-10  1.95729e-02  2.05743e-01
9.15046e+01  2.10800e+00  2.30000e+01  0.00000e+00  6.00000e+00 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.42751e-06 -3.37013e-10  1.96495e-02  2.33349e-01
9.20031e+01  0.00000e+00  2.30000e+01  0.00000e+00  7.00000e+00 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.31116e-06 -3.84836e-10  1.97278e-02  1.75112e-01
9.25045e+01  0.00000e+00  2.30000e+01  0.00000e+00  7.00000e+00 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.19742e-06 -4.02928e-10  1.98052e-02  1.73241e-01
9.30030e+01  0.00000e+00  2.30000e+01  0.00000e+00  7.00000e+00 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.08658e-06 -3.62391e-10  1.98832e-02  3.41097e-01
9.35044e+01  0.00000e+00  2.30000e+01  0.00000e+00  4.50000e+01 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.97529e-06 -3.73337e-10  1.99624e-02  2.44151e-01
