     t         kpm        kmax       Hmax       ksec       Hsec        Hp         Hm         HHp       HHm        HH0      mu5rms    mu5rms_ts  mu5m_ts      EMag       HMag      xiMag      xiHel
3.90044e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.99314e-04  3.38524e-06  5.13188e-02  6.73290e-02
3.95047e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.91140e-04  3.38432e-06  5.16009e-02  6.76662e-02
4.00041e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.82673e-04  3.38373e-06  5.18620e-02  6.79993e-02
4.05045e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.74740e-04  3.38378e-06  5.21332e-02  6.83322e-02
4.10052e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.67181e-04  3.38129e-06  5.24094e-02  6.86371e-02
4.15052e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.59334e-04  3.38040e-06  5.26664e-02  6.89580e-02
4.20052e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.51784e-04  3.38011e-06  5.29211e-02  6.92673e-02
4.25035e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.44620e-04  3.37826e-06  5.31921e-02  6.95600e-02
4.30051e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.37480e-04  3.37900e-06  5.34497e-02  6.98632e-02
4.35051e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.30599e-04  3.37595e-06  5.37080e-02  7.01669e-02
4.40028e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.23970e-04  3.37631e-06  5.39689e-02  7.04748e-02
4.45052e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.17151e-04  3.37426e-06  5.42220e-02  7.07718e-02
4.50052e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.10690e-04  3.37410e-06  5.44847e-02  7.10889e-02
4.55048e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.04456e-04  3.37251e-06  5.47328e-02  7.13739e-02
4.60041e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.98362e-04  3.37090e-06  5.49916e-02  7.16747e-02
4.65051e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.92089e-04  3.37088e-06  5.52295e-02  7.19598e-02
